ut,ctname,popestimate2019,Latitude,density,pergdp,state,county,confirmed,death,fulldate,name,newcase,per.confirm,X,ctname,prop.female
21,Indiana-Marion,964582,39.782976,924.115004,602.3091567,Indiana,Marion,484,8,03/27/2020,3月27日,191,0.000501772,744,Indiana-Marion,0.518060691
21,Indiana-Marion,964582,39.782976,924.115004,602.3091567,Indiana,Marion,584,10,03/28/2020,3月28日,100,0.000605444,744,Indiana-Marion,0.518060691
21,Indiana-Marion,964582,39.782976,924.115004,602.3091567,Indiana,Marion,676,10,03/29/2020,3月29日,92,0.000700822,744,Indiana-Marion,0.518060691
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,0,0,03/01/2020,3月1日,0,0,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,0,0,03/02/2020,3月2日,0,0,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,0,0,03/03/2020,3月3日,0,0,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,0,0,03/04/2020,3月4日,0,0,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,0,0,03/05/2020,3月5日,0,0,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,0,0,03/06/2020,3月6日,0,0,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,0,0,03/07/2020,3月7日,0,0,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,0,0,03/08/2020,3月8日,0,0,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,1,0,03/09/2020,3月9日,1,1.30E-06,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,1,0,03/10/2020,3月10日,0,1.30E-06,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,1,0,03/11/2020,3月11日,0,1.30E-06,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,2,0,03/12/2020,3月12日,1,2.61E-06,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,3,0,03/13/2020,3月13日,1,3.91E-06,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,4,0,03/14/2020,3月14日,1,5.22E-06,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,6,0,03/15/2020,3月15日,2,7.83E-06,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,7,0,03/16/2020,3月16日,1,9.13E-06,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,7,0,03/17/2020,3月17日,0,9.13E-06,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,10,0,03/18/2020,3月18日,3,1.30E-05,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,17,1,03/19/2020,3月19日,7,2.22E-05,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,17,1,03/20/2020,3月20日,0,2.22E-05,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,17,1,03/21/2020,3月21日,0,2.22E-05,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,17,1,03/22/2020,3月22日,0,2.22E-05,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,28,1,03/23/2020,3月23日,11,3.65E-05,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,31,1,03/24/2020,3月24日,3,4.04E-05,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,35,2,03/25/2020,3月25日,4,4.56E-05,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,35,2,03/26/2020,3月26日,0,4.56E-05,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,35,2,03/27/2020,3月27日,0,4.56E-05,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,103,3,03/28/2020,3月28日,68,0.000134332,1047,Kentucky-Jefferson,0.516653104
22,Kentucky-Jefferson,766757,38.189533,744.4314993,454.9303612,Kentucky,Jefferson,116,3,03/29/2020,3月29日,13,0.000151287,1047,Kentucky-Jefferson,0.516653104
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,0,0,03/01/2020,3月1日,0,0,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,0,0,03/02/2020,3月2日,0,0,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,0,0,03/03/2020,3月3日,0,0,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,0,0,03/04/2020,3月4日,0,0,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,0,0,03/05/2020,3月5日,0,0,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,3,0,03/06/2020,3月6日,3,2.86E-06,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,3,0,03/07/2020,3月7日,0,2.86E-06,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,4,0,03/08/2020,3月8日,1,3.81E-06,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,4,0,03/09/2020,3月9日,0,3.81E-06,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,5,0,03/10/2020,3月10日,1,4.76E-06,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,6,0,03/11/2020,3月11日,1,5.71E-06,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,6,0,03/12/2020,3月12日,0,5.71E-06,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,6,0,03/13/2020,3月13日,0,5.71E-06,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,12,0,03/14/2020,3月14日,6,1.14E-05,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,12,0,03/15/2020,3月15日,0,1.14E-05,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,15,0,03/16/2020,3月16日,3,1.43E-05,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,24,0,03/17/2020,3月17日,9,2.28E-05,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,31,0,03/18/2020,3月18日,7,2.95E-05,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,33,0,03/19/2020,3月19日,2,3.14E-05,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,68,0,03/20/2020,3月20日,35,6.47E-05,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,68,0,03/21/2020,3月21日,0,6.47E-05,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,83,1,03/22/2020,3月22日,15,7.90E-05,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,93,1,03/23/2020,3月23日,10,8.85E-05,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,107,1,03/24/2020,3月24日,14,0.000101838,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,127,1,03/25/2020,3月25日,20,0.000120873,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,164,1,03/26/2020,3月26日,37,0.000156088,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,208,1,03/27/2020,3月27日,44,0.000197966,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,255,1,03/28/2020,3月28日,47,0.000242698,1206,Maryland-Montgomery,0.516497287
23,Maryland-Montgomery,1050688,39.137382,800.2254396,573.733388,Maryland,Montgomery,301,1,03/29/2020,3月29日,46,0.000286479,1206,Maryland-Montgomery,0.516497287
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,0,0,03/01/2020,3月1日,0,0,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,0,0,03/02/2020,3月2日,0,0,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,0,0,03/03/2020,3月3日,0,0,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,0,0,03/04/2020,3月4日,0,0,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,0,0,03/05/2020,3月5日,0,0,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,0,0,03/06/2020,3月6日,0,0,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,0,0,03/07/2020,3月7日,0,0,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,0,0,03/08/2020,3月8日,0,0,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,3,0,03/09/2020,3月9日,3,3.30E-06,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,3,0,03/10/2020,3月10日,0,3.30E-06,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,4,0,03/11/2020,3月11日,1,4.40E-06,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,4,0,03/12/2020,3月12日,0,4.40E-06,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,6,0,03/13/2020,3月13日,2,6.60E-06,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,9,0,03/14/2020,3月14日,3,9.90E-06,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,9,0,03/15/2020,3月15日,0,9.90E-06,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,10,0,03/16/2020,3月16日,1,1.10E-05,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,14,0,03/17/2020,3月17日,4,1.54E-05,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,20,1,03/18/2020,3月18日,6,2.20E-05,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,23,1,03/19/2020,3月19日,3,2.53E-05,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,36,1,03/20/2020,3月20日,13,3.96E-05,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,36,1,03/21/2020,3月21日,0,3.96E-05,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,40,1,03/22/2020,3月22日,4,4.40E-05,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,47,1,03/23/2020,3月23日,7,5.17E-05,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,63,1,03/24/2020,3月24日,16,6.93E-05,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,76,2,03/25/2020,3月25日,13,8.36E-05,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,101,2,03/26/2020,3月26日,25,0.000111071,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,148,2,03/27/2020,3月27日,47,0.000162758,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,196,3,03/28/2020,3月28日,48,0.000215544,1207,Maryland-Prince George's,0.51859436
24,Maryland-Prince George's,909327,38.82588,703.8243626,322.3858469,Maryland,Prince George's,247,6,03/29/2020,3月29日,51,0.000271629,1207,Maryland-Prince George's,0.51859436
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,0,0,03/01/2020,3月1日,0,0,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,0,0,03/02/2020,3月2日,0,0,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,0,0,03/03/2020,3月3日,0,0,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,0,0,03/04/2020,3月4日,0,0,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,0,0,03/05/2020,3月5日,0,0,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,1,0,03/06/2020,3月6日,1,6.20E-07,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,1,0,03/07/2020,3月7日,0,6.20E-07,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,7,0,03/08/2020,3月8日,6,4.34E-06,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,15,0,03/09/2020,3月9日,8,9.31E-06,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,41,0,03/10/2020,3月10日,26,2.54E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,44,0,03/11/2020,3月11日,3,2.73E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,49,0,03/12/2020,3月12日,5,3.04E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,60,0,03/13/2020,3月13日,11,3.72E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,65,0,03/14/2020,3月14日,5,4.03E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,75,0,03/15/2020,3月15日,10,4.65E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,83,0,03/16/2020,3月16日,8,5.15E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,89,0,03/17/2020,3月17日,6,5.52E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,100,0,03/18/2020,3月18日,11,6.20E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,119,0,03/19/2020,3月19日,19,7.38E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,144,0,03/20/2020,3月20日,25,8.93E-05,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,177,1,03/21/2020,3月21日,33,0.000109822,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,199,1,03/22/2020,3月22日,22,0.000123472,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,232,1,03/23/2020,3月23日,33,0.000143947,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,304,2,03/24/2020,3月24日,72,0.000188621,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,446,1,03/25/2020,3月25日,142,0.000276727,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,538,4,03/26/2020,3月26日,92,0.000333809,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,685,5,03/27/2020,3月27日,147,0.000425017,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,842,5,03/28/2020,3月28日,157,0.00052243,1224,Massachusetts-Middlesex,0.510447051
25,Massachusetts-Middlesex,1611699,42.479477,734.634073,683.5589108,Massachusetts,Middlesex,981,6,03/29/2020,3月29日,139,0.000608674,1224,Massachusetts-Middlesex,0.510447051
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,0,0,03/01/2020,3月1日,0,0,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,0,0,03/02/2020,3月2日,0,0,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,1,0,03/03/2020,3月3日,1,1.41E-06,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,1,0,03/04/2020,3月4日,0,1.41E-06,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,1,0,03/05/2020,3月5日,0,1.41E-06,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,2,0,03/06/2020,3月6日,1,2.83E-06,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,2,0,03/07/2020,3月7日,0,2.83E-06,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,6,0,03/08/2020,3月8日,4,8.49E-06,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,10,0,03/09/2020,3月9日,4,1.41E-05,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,22,0,03/10/2020,3月10日,12,3.11E-05,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,23,0,03/11/2020,3月11日,1,3.25E-05,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,24,0,03/12/2020,3月12日,1,3.40E-05,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,24,0,03/13/2020,3月13日,0,3.40E-05,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,28,0,03/14/2020,3月14日,4,3.96E-05,1226,Massachusetts-Norfolk,0.519081697
26,Massachusetts-Norfolk,706775,42.169703,614.1330321,505.2191504,Massachusetts,Norfolk,31,0,03/15/2020,3月15日,3,4.39E-05,1226,Massachusetts-Norfolk,0.519081697
